"rowNo","condition1","condition2","condition3","trialNo","target","key","ITI","presTime","stimFormat","random","randomBlock","keyboard","subjectGroup","responseWindow","ITI_ms","ITI_f","ITI_fDuration","presTime_fDuration","timestamp","response","RT","correct","browser","version","screenWidth","screenHeight","OS","OS_lang","GMT_timestamp","local_timestamp","link","id","age","sex","education","handedness","completionCode"
"979","immoral","scenario4","fast","669","<b>On your flight you ought to </b><br> <br>  shatter one of the plane's windows.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","171707","j","1123","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"980","immoral","scenario4","fast","670","<b>On your flight you ought to </b><br> <br>  hold the plane's pilot as hostage.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","173323","j","1023","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"973","impossible","scenario4","fast","663","<b>On your flight you ought to </b><br> <br>  take a dance exercise class.","j","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","174763","j","848","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"981","immoral","scenario4","fast","671","<b>On your flight you ought to </b><br> <br>  poison the drink of your seatmate.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","176486","f","1125","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"969","ordinary","scenario4","fast","659","<b>On your flight you ought to </b><br> <br>  watch a movie you have downloaded.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","178083","j","999","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"978","immoral","scenario4","fast","668","<b>On your flight you ought to </b><br> <br>  steal extra snacks from the cart.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.66","NaN","179954","j","1271","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"968","ordinary","scenario4","fast","658","<b>On your flight you ought to </b><br> <br>  start the next chapter of your book.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.66","NaN","181443","f","892","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"971","impossible","scenario4","fast","661","<b>On your flight you ought to </b><br> <br>  stop the engine with your thoughts.","j","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","183217","j","1173","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"974","flouting","scenario4","fast","664","<b>On your flight you ought to </b><br> <br>  stand on top of your seat and shout.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","185009","f","1198","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"970","impossible","scenario4","fast","660","<b>On your flight you ought to </b><br> <br>  force the plane to go backwards.","j","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","186726","j","1111","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"972","impossible","scenario4","fast","662","<b>On your flight you ought to </b><br> <br>  turn the attendant into a mouse.","j","600","1500","word","1","1 1","f j","6","1550","600","36","16.66","NaN","188697","j","1370","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"966","ordinary","scenario4","fast","656","<b>On your flight you ought to </b><br> <br>  do a magazine crossword puzzle.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","190539","f","1245","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"975","flouting","scenario4","fast","665","<b>On your flight you ought to </b><br> <br>  put your bag in the middle of the aisle.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.67","NaN","192523","j","1389","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"976","flouting","scenario4","fast","666","<b>On your flight you ought to </b><br> <br>  ask people to give up their first-class seats.","f","600","1500","word","1","1 1","f j","6","1550","600","36","16.66","NaN","194659","timeout","1542","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1034","immoral","scenario7","fast","718","<b>In the office you ought to </b><br> <br>  lie to your boss about your dad dying.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","204776","timeout","1546","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1031","flouting","scenario7","fast","715","<b>In the office you ought to </b><br> <br>  turn on loud music and dance.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","206665","j","1282","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1023","ordinary","scenario7","fast","707","<b>In the office you ought to </b><br> <br>  be so cold you put on a sweater","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","208433","j","1166","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1029","flouting","scenario7","fast","713","<b>In the office you ought to </b><br> <br>  jump on the conference table.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","210074","f","1046","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1025","impossible","scenario7","fast","709","<b>In the office you ought to </b><br> <br>  land a jet on the conference table.","j","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","211702","j","1035","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1026","impossible","scenario7","fast","710","<b>In the office you ought to </b><br> <br>  walk across the office ceiling.","j","600","1500","word","1","1 4","f j","6","1550","600","36","16.66","NaN","213362","f","1062","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1033","immoral","scenario7","fast","717","<b>In the office you ought to </b><br> <br>  eat all the lunches in the fridge.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","214851","j","891","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1022","ordinary","scenario7","fast","706","<b>In the office you ought to </b><br> <br>  fill your water bottle up with water.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","216403","j","953","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1027","impossible","scenario7","fast","711","<b>In the office you ought to </b><br> <br>  hold a storm cloud in your hands.","j","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","218009","j","1015","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1021","ordinary","scenario7","fast","705","<b>In the office you ought to </b><br> <br>  take notes on an important report.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","219412","f","795","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1024","impossible","scenario7","fast","708","<b>In the office you ought to </b><br> <br> start an alpaca farm under a desk.","j","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","220969","j","957","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1030","flouting","scenario7","fast","714","<b>In the office you ought to </b><br> <br>  eat a pizza on the office floor.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","222862","f","1301","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1020","ordinary","scenario7","fast","704","<b>In the office you ought to </b><br> <br>  put the final touches on your project.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","224585","f","1118","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1032","immoral","scenario7","fast","716","<b>In the office you ought to </b><br> <br>  build a bonfire in the break room.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","226097","j","914","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1028","flouting","scenario7","fast","712","<b>In the office you ought to </b><br> <br>  work sitting at your boss's desk.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","227940","f","1240","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1035","immoral","scenario7","fast","719","<b>In the office you ought to </b><br> <br>  intentionally short-circuit all computers.","f","600","1500","word","1","1 4","f j","6","1550","600","36","16.67","NaN","229539","j","1006","0","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1080","ordinary","scenario2","slow","738","<b>In the restaurant you ought to </b><br> <br>  take a bite of your meal.","f","600",NA,"word","1","2 2","f j","6",NA,"600","36","16.67",NA,"266763","f","969","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1078","ordinary","scenario2","slow","736","<b>In the restaurant you ought to </b><br> <br> wait in line for your food.","f","600",NA,"word","1","2 2","f j","6",NA,"600","36","16.67",NA,"268329","f","963","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
"1083","impossible","scenario2","slow","741","<b>In the restaurant you ought to </b><br> <br>  read the minds of fellow diners.","j","600",NA,"word","1","2 2","f j","6",NA,"600","36","16.67",NA,"269849","j","916","1","Chrome","88.0.4324.182","1536","864","Windows","en-US","2021-02-17_22:42:58","2021-02-17_17:42:58","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A2E0LU8V4EUX5C&assignmentId=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&a=KAAG2&tp_a=KAAG2&b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&tp_b=3GA6AFUKOSU7LRW5SY2VIWHT2HI3H7&c=276272&tp_c=276272","participant5","28","male","Bachelor degree","left-handed","w4JInfp8g1wFAHF9"
